"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Alec Ingold","MIA","RB","2.8","1.3","1.4999999999999998","2.8","1.3","1.5","1","1","0.52","23","10.02","0","0","0","0","0","0"
"Kalif Raymond","DET","WR","4.3","1.4","2.9","4.3","1.4","2.9","1","1","0.91","-2","4.49","0","0","40","4.851","0","0.01"
"Noah Fant","SEA","TE","7.3","2.5","4.8","7.3","2.5","4.8","1","2","1.61","63","16.68","0","0","0","0","0","0"
"Dyami Brown","WAS","WR","6.1","4.2","1.8999999999999995","6.1","4.2","1.9","1","2","1.68","51","31.96","0","0.0288","0","0","0","0"
"Dalton Schultz","HST","TE","11.7","6.8","4.8999999999999995","11.7","6.8","4.9","1","3","2.03","42","24.57","1","0.5472","0","0","0","0"
"Equanimeous St. Brown","CHI","WR","2.6","1.8","0.8","2.6","1.8","0.8","1","1","0.59","21","14.79","0","0.0096","0","0","0","0"
"Christian Kirk","JAX","WR","12.4","13.3","-0.9000000000000004","12.4","13.3","-0.9","1","8","7.69","84","82.11","0","0.2016","0","0","0","0"
"Cole Kmet","CHI","TE","24.1","16.8","7.300000000000001","24.1","16.8","7.3","1","7","6.22","85","71.12","2","1.0272","1","3.871","0","0.01"
"Jordan Akins","CLV","TE","1.1","1.1","0","1.1","1.1","0","1","1","0.87","6","7","0","0","0","0","0","0"
"Michael Pittman Jr.","IND","WR","2","7","-5","2","7","-5","1","1","1.87","15","35.26","0","0.4224","0","0","0","0"
"Mitchell Wilcox","CIN","TE","1.2","1.2","0","1.2","1.2","0","1","1","0.88","7","7.22","0","0","0","0","0","0"
"Mack Hollins","ATL","WR","0","4.9","-4.9","0","4.9","-4.9","1","0","1.51","0","41.24","0","0","0","0","0","0"
"Hayden Hurst","CAR","TE","1.2","2.7","-1.5000000000000002","1.2","2.7","-1.5","1","1","1.68","7","19","0","0","0","0","0","0"
"Romeo Doubs","GB","WR","12.9","19.4","-6.499999999999998","12.9","19.4","-6.5","1","9","8.28","95","103.84","0","0.8064","-11","0","0","0"
"Ronnie Rivers","LA","RB","6.7","6.4","0.2999999999999998","6.7","6.4","0.3","1","2","1.8","10","9.38","0","0.0384","47","41.1012","0","0.03"
"Javonte Williams","DEN","RB","2.4","3.9","-1.5","2.4","3.9","-1.5","1","3","2.61","9","17.38","0","0","0","8.771","0","0"
"Luke Farrell","JAX","TE","2","2.3","-0.2999999999999998","2","2.3","-0.3","1","2","1.67","10","15.02","0","0","0","0","0","0"
"Luke Musgrave","GB","TE","0.6","0.8","-0.20000000000000007","0.6","0.8","-0.2","1","1","0.88","1","3.56","0","0","0","0","0","0"
"Keenan Allen","LAC","WR","10.7","9.1","1.5999999999999996","10.7","9.1","1.6","1","3","2.45","32","35.14","1","0.7296","0","0","0","0"
"Lynn Bowden","NO","WR","0","1.2","-1.2","0","1.2","-1.2","1","0","0.69","0","8.41","0","0","0","0","0","0"
"Brian Robinson","WAS","RB","12.1","13.6","-1.5","12.1","13.6","-1.5","1","2","1.8","6","8.65","0","0.1632","45","51.8326","1","0.94"
"Matt Breida","NYG","RB","10.3","12.1","-1.799999999999999","10.3","12.1","-1.8","1","5","4.16","48","35.93","0","0","30","60.9658","0","0.05"
"Cam Akers","MIN","RB","6.1","5","1.0999999999999996","6.1","5","1.1","1","2","1.79","11","14.36","0","0","40","22.2754","0","0.07"
"Elijah Moore","CLV","WR","1","3.6","-2.6","1","3.6","-2.6","1","2","1.75","20","21.6","0","0","-20","3.9396","0","0.03"
"Josiah Deguara","GB","TE","5.4","4.4","1","5.4","4.4","1","1","4","2.91","34","26.29","0","0.0576","0","0","0","0"
"Ja'Marr Chase","CIN","WR","10.8","9.1","1.700000000000001","10.8","9.1","1.7","1","7","6.66","73","57.5","0","0.0096","0","0","0","0"
"Tyler Allgeier","ATL","RB","1.7","6","-4.3","1.7","6","-4.3","1","1","1.88","-4","10.03","0","0.1152","16","29.645","0","0.06"
"Justice Hill","BLT","RB","3.3","1.5","1.7999999999999998","3.3","1.5","1.8","1","0","0","0","0","0","0","33","13.8964","0","0.02"
"Donovan Peoples-Jones","CLV","WR","1.2","5.4","-4.2","1.2","5.4","-4.2","1","1","2.81","7","39.2","0","0.0096","0","0","0","0"
"Kenneth Walker III","SEA","RB","13.9","11.9","2","13.9","11.9","2","1","0","0","0","0","0","0","79","68.0908","1","0.85"
"Justin Watson","KC","WR","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.84","5","6.54","0","0","0","0","0","0"
"Olamide Zaccheaus","PHI","WR","1.6","2.1","-0.5","1.6","2.1","-0.5","1","1","1.17","11","15.08","0","0","0","0","0","0"
"Michael Thomas","NO","WR","7.3","8.6","-1.2999999999999998","7.3","8.6","-1.3","1","4","4.14","53","64.84","0","0","0","0","0","0"
"Michael Gallup","DAL","WR","8.5","6.4","2.0999999999999996","8.5","6.4","2.1","1","5","4.52","60","38.57","0","0.048","0","0","0","0"
"Cedrick Wilson Jr.","MIA","WR","2.1","1.7","0.40000000000000013","2.1","1.7","0.4","1","1","1.16","16","10.8","0","0","0","0","0","0"
"CeeDee Lamb","DAL","WR","12.8","13","-0.1999999999999993","12.8","13","-0.2","1","4","3.89","36","40.88","1","1.0848","12","4.8706","0","0"
"Christian Watson","GB","WR","9.5","8.9","0.5999999999999996","9.5","8.9","0.6","1","2","2.65","25","33.5","1","0.7104","0","0","0","0"
"Jalen Tolbert","DAL","WR","7.3","4.6","2.7","7.3","4.6","2.7","1","4","2.5","53","33.28","0","0","0","0","0","0"
"Tony Pollard","DAL","RB","7.5","13.1","-5.6","7.5","13.1","-5.6","1","3","2.47","13","17.78","0","0.2688","47","41.5622","0","0.72"
"Gus Edwards","BLT","RB","5.9","9","-3.0999999999999996","5.9","9","-3.1","1","2","1.81","1","13.24","0","0.0096","48","63.651","0","0.06"
"Aaron Jones","GB","RB","1.9","5.4","-3.5000000000000004","1.9","5.4","-3.5","1","1","1.69","-4","8.8","0","0.2208","18","22.8438","0","0.01"
"Marquise Brown","ARZ","WR","13.1","14.1","-1","13.1","14.1","-1","1","7","5.98","96","93.52","0","0.2976","0","0","0","0"
"Quentin Johnston","LAC","WR","2.3","8.2","-5.8999999999999995","2.3","8.2","-5.9","1","1","1.79","18","32.78","0","0.672","0","0","0","0"
"Ray-Ray McCloud III","SF","WR","3.2","3.6","-0.3999999999999999","3.2","3.6","-0.4","1","2","1.29","22","12.48","0","0.288","0","0","0","0"
"Daniel Bellinger","NYG","TE","1.1","1.3","-0.19999999999999996","1.1","1.3","-0.2","1","1","0.87","6","8.68","0","0","0","0","0","0"
"Rondale Moore","ARZ","WR","0","2.1","-2.1","0","2.1","-2.1","1","0","1.73","0","12.63","0","0","0","0","0","0"
"Kendrick Bourne","NE","WR","4.6","3.8","0.7999999999999998","4.6","3.8","0.8","1","2","2.2","36","27.12","0","0","0","0","0","0"
"Terry McLaurin","WAS","WR","12.6","13.1","-0.5","12.6","13.1","-0.5","1","8","6.35","86","87.27","0","0.2016","0","0","0","0"
"Brandin Cooks","DAL","WR","4.7","4.1","0.6000000000000005","4.7","4.1","0.6","1","4","2.94","27","25.92","0","0","0","0","0","0"
"Marvin Jones Jr.","DET","WR","0","2.2","-2.2","0","2.2","-2.2","1","0","0.71","0","6.1","0","0.2112","0","0","0","0"
"Van Jefferson","LA","WR","3.9","3.5","0.3999999999999999","3.9","3.5","0.4","1","2","1.49","29","23.08","0","0.0672","0","0","0","0"
"Deuce Vaughn","DAL","RB","1.6","7.3","-5.699999999999999","1.6","7.3","-5.7","1","1","0.86","2","6.36","0","0","9","31.4188","0","0.51"
"Jeremy Ruckert","NYJ","TE","3.6","3","0.6000000000000001","3.6","3","0.6","1","2","1.28","26","14.16","0","0.1632","0","0","0","0"
"Tyler Boyd","CIN","WR","4.6","7.3","-2.7","4.6","7.3","-2.7","1","4","3.98","26","52.26","0","0.0096","0","0","0","0"
"Tanner Hudson","CIN","TE","2.8","2.2","0.5999999999999996","2.8","2.2","0.6","1","2","1.57","18","14.56","0","0","0","0","0","0"
"Trey Sermon","IND","RB","0.7","1.5","-0.8","0.7","1.5","-0.8","1","0","0","0","0","0","0","7","12.838","0","0.03"
"Jonnu Smith","ATL","TE","12.5","8.3","4.199999999999999","12.5","8.3","4.2","1","6","4.27","95","50.43","0","0.1824","0","0","0","0"
"Joshua Kelley","LAC","RB","6.5","11.2","-4.699999999999999","6.5","11.2","-4.7","1","0","0","0","0","0","0","65","71.6086","0","0.67"
"Donald Parham Jr.","LAC","TE","0","3","-3","0","3","-3","1","0","0.39","0","5.85","0","0.3744","0","0","0","0"
"Brycen Hopkins","LA","TE","1","1.6","-0.6000000000000001","1","1.6","-0.6","1","1","0.79","5","4.3","0","0.1344","0","0","0","0"
"Hunter Henry","NE","TE","7.1","6.6","0.5","7.1","6.6","0.5","1","4","3.73","51","47","0","0.0096","0","0","0","0"
"Melvin Gordon III","BLT","RB","4.9","2.7","2.2","4.9","2.7","2.2","1","1","0.63","23","9.16","0","0","21","13.0536","0","0.02"
"Isiah Pacheco","KC","RB","23.3","13.5","9.8","23.3","13.5","9.8","1","3","2.56","43","22.68","0","0","115","84.525","1","0.25"
"Chris Moore","TEN","WR","4.9","4.8","0.10000000000000053","4.9","4.8","0.1","1","1","1.3","44","38.76","0","0.048","0","0","0","0"
"Chuba Hubbard","CAR","RB","6.3","9.6","-3.3","6.3","9.6","-3.3","1","2","1.88","12","7.8","0","0","41","53.8314","0","0.42"
"Kyle Pitts","ATL","TE","3.1","4.7","-1.6","3.1","4.7","-1.6","1","2","2.27","21","36.1","0","0","0","0","0","0"
"Mo Alie-Cox","IND","TE","10","1.4","8.6","10","1.4","8.6","1","1","0.45","35","8.5","1","0.0576","0","0","0","0"
"Miles Sanders","CAR","RB","4.7","13.3","-8.600000000000001","4.7","13.3","-8.6","1","3","2.85","13","15.88","0","0.0096","19","53.9","0","0.8"
"Latavius Murray","BUF","RB","6.6","3.8","2.8","6.6","3.8","2.8","1","2","1.74","24","11.71","0","0","32","17.0324","0","0.01"
"Allen Robinson II","PIT","WR","1.3","3.8","-2.5","1.3","3.8","-2.5","1","1","1.35","8","10.79","0","0.336","0","0","0","0"
"Robbie Chosen","MIA","WR","0","1.7","-1.7","0","1.7","-1.7","1","0","0.6","0","14.33","0","0","0","0","0","0"
"Ke'Shawn Vaughn","TB","RB","2.4","6.8","-4.4","2.4","6.8","-4.4","1","1","0.48","3","0.65","0","0","16","38.269","0","0.45"
"Emari Demercado","ARZ","RB","3.9","5.2","-1.3000000000000003","3.9","5.2","-1.3","1","3","3.5","21","29.21","0","0","3","4.0866","0","0.02"
"Wan'Dale Robinson","NYG","WR","7.2","6.3","0.9000000000000004","7.2","6.3","0.9","1","5","4.67","40","34.87","0","0","7","4.4296","0","0"
"Nelson Agholor","BLT","WR","0.9","4.1","-3.1999999999999997","0.9","4.1","-3.2","1","1","1.24","4","9.68","0","0.4128","0","0","0","0"
"Tank Dell","HST","WR","3.4","5.2","-1.8000000000000003","3.4","5.2","-1.8","1","1","1.78","16","22.08","0","0.1248","13","7.9184","0","0.1"
"Adam Prentice","NO","RB","1.5","2.4","-0.8999999999999999","1.5","2.4","-0.9","1","1","1.61","5","12.3","0","0","5","3.7142","0","0"
"Sterling Shepard","NYG","WR","1.1","1.3","-0.19999999999999996","1.1","1.3","-0.2","1","1","0.84","6","8.49","0","0","0","0","0","0"
"Velus Jones Jr.","CHI","WR","1","0.5","0.5","1","0.5","0.5","1","0","0","0","0","0","0","10","4.6844","0","0"
"DJ Chark Jr.","CAR","WR","3.8","4.3","-0.5","3.8","4.3","-0.5","1","2","1.86","28","32.46","0","0.0288","0","0","0","0"
"Dontayvion Wicks","GB","WR","0","1.8","-1.8","0","1.8","-1.8","1","0","0.64","0","9.85","0","0.0864","0","0","0","0"
"Cody Thompson","SEA","WR","1.5","1.1","0.3999999999999999","1.5","1.1","0.4","1","1","0.73","10","7.75","0","0","0","0","0","0"
"Allen Lazard","NYJ","WR","13.6","6.4","7.199999999999999","13.6","6.4","7.2","1","3","1.58","61","31.43","1","0.4032","0","0","0","0"
"Jaleel McLaughlin","DEN","RB","17.9","7.1","10.799999999999999","17.9","7.1","10.8","1","3","2.69","32","12.72","1","0.1824","72","32.0068","0","0.03"
"Jahan Dotson","WAS","WR","10.7","16.9","-6.199999999999999","10.7","16.9","-6.2","1","4","5.13","27","54.6","1","1.4784","0","0","0","0"
"Robert Woods","HST","WR","4.1","8.8","-4.700000000000001","4.1","8.8","-4.7","1","3","3.3","26","39.33","0","0.528","0","0","0","0"
"Gary Brightwell","NYG","RB","2.4","2.4","0","2.4","2.4","0","1","1","0.9","10","1.68","0","0","9","17.7184","0","0.01"
"Davante Adams","LV","WR","11.5","21.7","-10.2","11.5","21.7","-10.2","1","8","8.01","75","94.63","0","1.3728","0","0","0","0"
"Breece Hall","NYJ","RB","8.4","5.9","2.5","8.4","5.9","2.5","1","3","2.27","13","17.26","0","0","56","26.4306","0","0.07"
"Mike Gesicki","NE","TE","1.7","5.9","-4.2","1.7","5.9","-4.2","1","1","1.45","12","20.74","0","0.5088","0","0","0","0"
"Drake London","ATL","WR","10.3","11.2","-0.8999999999999986","10.3","11.2","-0.9","1","3","3.43","28","45.52","1","0.816","0","0","0","0"
"Darren Waller","NYG","TE","3.6","3.6","0","3.6","3.6","0","1","3","2.44","21","23.84","0","0","0","0","0","0"
"Zack Moss","IND","RB","7","16.8","-9.8","7","16.8","-9.8","1","0","0.88","0","5.34","0","0","70","72.0398","0","1.43"
"Taysom Hill","NO","TE","2.2","2.4","-0.19999999999999973","2.2","2.4","-0.2","1","1","0.75","7","5.7","0","0.0192","10","12.9948","0","0"
"George Kittle","SF","TE","1.4","1.1","0.2999999999999998","1.4","1.1","0.3","1","1","0.76","9","6.85","0","0","0","0","0","0"
"Terrace Marshall Jr.","CAR","WR","10.1","10.9","-0.8000000000000007","10.1","10.9","-0.8","1","9","7.51","56","67.44","0","0.0672","0","0","0","0"
"Dalvin Cook","NYJ","RB","2.3","5.1","-2.8","2.3","5.1","-2.8","1","1","0.93","2","6.18","0","0.0096","16","21.119","0","0.31"
"DeeJay Dallas","SEA","RB","0","1.2","-1.2","0","1.2","-1.2","1","0","0.86","0","7.8","0","0","0","0","0","0"
"KhaDarel Hodge","ATL","WR","2.9","2.9","0","2.9","2.9","0","1","2","1.53","19","17.99","0","0.0576","0","0","0","0"
"Patrick Ricard","BLT","RB","1.9","1","0.8999999999999999","1.9","1","0.9","1","1","0.85","14","5.96","0","0","0","0","0","0"
"Adam Thielen","CAR","WR","11.7","11.2","0.5","11.7","11.2","0.5","1","7","6.47","76","75.23","0","0.0672","6","0","0","0"
"James Conner","ARZ","RB","6.1","7.5","-1.4000000000000004","6.1","7.5","-1.4","1","1","1.71","4","14.68","0","0","52","48.951","0","0.04"
"Parris Campbell","NYG","WR","3","7.8","-4.8","3","7.8","-4.8","1","3","3.93","15","35.42","0","0.3744","0","0","0","0"
"Travis Kelce","KC","TE","9","10.1","-1.0999999999999996","9","10.1","-1.1","1","6","6.83","60","67.05","0","0","0","0","0","0"
"Marvin Mims Jr.","DEN","WR","5.7","2.3","3.4000000000000004","5.7","2.3","3.4","1","2","1.21","47","17.29","0","0","0","0","0","0"
"Harrison Bryant","CLV","TE","0.9","1.5","-0.6","0.9","1.5","-0.6","1","1","0.89","2","6.61","0","0","2","4.0572","0","0"
"Pierre Strong Jr.","CLV","RB","4.9","2.3","2.6000000000000005","4.9","2.3","2.6","1","0","0","0","0","0","0","49","23.4416","0","0"
"Joe Mixon","CIN","RB","8.1","9.1","-1","8.1","9.1","-1","1","1","0.9","9","2.4","0","0","67","59.143","0","0.41"
"Mike Evans","TB","WR","5.5","3.7","1.7999999999999998","5.5","3.7","1.8","1","3","1.81","40","28.1","0","0","0","0","0","0"
"Pat Freiermuth","PIT","TE","2.2","4.3","-2.0999999999999996","2.2","4.3","-2.1","1","3","3.43","7","25.37","0","0","0","0","0","0"
"Kareem Hunt","CLV","RB","1.2","2.3","-1.0999999999999999","1.2","2.3","-1.1","1","0","0","0","0","0","0","12","23.0398","0","0"
"Lil'Jordan Humphrey","DEN","WR","1.6","1.4","0.20000000000000018","1.6","1.4","0.2","1","1","0.78","11","7.17","0","0.048","0","0","0","0"
"Roschon Johnson","CHI","RB","2","6.5","-4.5","2","6.5","-4.5","1","1","0.99","2","4.59","0","0","13","18.6984","0","0.61"
"Josh Downs","IND","WR","4.4","4.1","0.3000000000000007","4.4","4.1","0.3","1","2","1.61","34","33.31","0","0","0","0","0","0"
"Jerry Jeudy","DEN","WR","6.7","6.2","0.5","6.7","6.2","0.5","1","3","2.74","52","45.61","0","0.048","0","0","0","0"
"Laviska Shenault Jr.","CAR","WR","2.4","1.5","0.8999999999999999","2.4","1.5","0.9","1","1","0.96","12","5.12","0","0.0096","7","4.3904","0","0"
"Gerald Everett","LAC","TE","1.9","2.7","-0.8000000000000003","1.9","2.7","-0.8","1","2","1.7","9","18.2","0","0","0","0","0","0"
"D'Ernest Johnson","JAX","RB","-0.2","0.5","-0.7","-0.2","0.5","-0.7","1","0","0","0","0","0","0","-2","4.3414","0","0.01"
"Dalton Kincaid","BUF","TE","4.7","4.7","0","4.7","4.7","0","1","4","3.26","27","31.15","0","0","0","0","0","0"
"Jayden Reed","GB","WR","7","9.2","-2.1999999999999993","7","9.2","-2.2","1","3","2.74","55","43.98","0","0.576","0","0","0","0"
"Evan Engram","JAX","TE","9.4","8.8","0.5999999999999996","9.4","8.8","0.6","1","7","6.06","59","57.8","0","0","0","0","0","0"
"Tyler Lockett","SEA","WR","7.4","7","0.40000000000000036","7.4","7","0.4","1","4","3.55","54","47.98","0","0.0768","0","0","0","0"
"Robert Tonyan","CHI","TE","2.8","2.2","0.5999999999999996","2.8","2.2","0.6","1","2","1.77","18","13.5","0","0","0","0","0","0"
"Tank Bigsby","JAX","RB","1","1.4","-0.3999999999999999","1","1.4","-0.4","1","0","0","0","0","0","0","10","13.4064","0","0.01"
"Cedric Tillman","CLV","WR","1","6.3","-5.3","1","6.3","-5.3","1","1","1.45","5","21","0","0.5856","0","0","0","0"
"Braxton Berrios","MIA","WR","14.4","9.1","5.300000000000001","14.4","9.1","5.3","1","6","4.21","43","37.39","1","0.4608","11","4.8608","0","0"
"Mark Andrews","BLT","TE","22.5","9.1","13.4","22.5","9.1","13.4","1","5","3.49","80","40.41","2","0.5568","0","0","0","0"
"Darnell Washington","PIT","TE","1.5","1.2","0.30000000000000004","1.5","1.2","0.3","1","1","0.86","10","7.44","0","0","0","0","0","0"
"K.J. Osborn","MIN","WR","2.1","5.6","-3.4999999999999996","2.1","5.6","-3.5","1","1","1.28","16","15.52","0","0.576","0","0","0","0"
"Tucker Kraft","GB","TE","1.5","2.6","-1.1","1.5","2.6","-1.1","1","2","1.74","5","9.95","0","0.1248","0","0","0","0"
"Alexander Mattison","MIN","RB","10.3","11","-0.6999999999999993","10.3","11","-0.7","1","1","0.84","3","7.96","0","0","95","73.8136","0","0.4"
"KaVontae Turpin","DAL","WR","5.6","2.7","2.8999999999999995","5.6","2.7","2.9","1","1","0.71","5","3.63","0","0.2496","46","5.1058","0","0"
"A.J. Brown","PHI","WR","34","18.6","15.399999999999999","34","18.6","15.4","1","9","7.38","175","126.44","2","0.384","0","0","0","0"
"Xavier Gipson","NYJ","WR","2.2","2","0.20000000000000018","2.2","2","0.2","1","1","0.87","4","5.67","0","0","13","8.5946","0","0.03"
"Courtland Sutton","DEN","WR","10.2","7.5","2.6999999999999993","10.2","7.5","2.7","1","3","2.48","27","24.13","1","0.6432","0","0","0","0"
"Trayveon Williams","CIN","RB","0.4","0.5","-0.09999999999999998","0.4","0.5","-0.1","1","0","0","0","0","0","0","4","4.5276","0","0"
"Nate Adkins","DEN","TE","1.8","2.3","-0.4999999999999998","1.8","2.3","-0.5","1","2","1.74","8","13.95","0","0","0","0","0","0"
"Calvin Austin III","PIT","WR","4.4","7.2","-2.8","4.4","7.2","-2.8","1","3","3.19","24","50.98","0","0.0096","5","4.5472","0","0"
"Khalil Shakir","BUF","WR","0","1.9","-1.9","0","1.9","-1.9","1","0","0.41","0","10.43","0","0.1152","0","0","0","0"
"Brandon Aiyuk","SF","WR","17.8","9.9","7.9","17.8","9.9","7.9","1","6","3.37","148","79.35","0","0.048","0","0","0","0"
"Derius Davis","LAC","WR","7.7","2.8","4.9","7.7","2.8","4.9","1","2","1.92","16","7.19","0","0.048","51","8.5162","0","0"
"Willie Snead IV","SF","WR","1.4","1.2","0.19999999999999996","1.4","1.2","0.2","1","1","0.79","9","8.33","0","0","0","0","0","0"
"Jordan Addison","MIN","WR","0","2.6","-2.6","0","2.6","-2.6","1","0","0.31","0","6.17","0","0.2976","0","0","0","0"